mrt_code,mrt_name,address,floor_type,room_num,price,size,floor,parking,link
BL11,西門捷運站,台北市萬華區武昌街二段,套房,1,8400,5.23,7F/9F,無,//rent.591.com.tw/home/house/detail/2/9280192.html
BL11,西門捷運站,台北市萬華區武昌街二段,套房,1,18600,16,8F/11F,無,//rent.591.com.tw/home/house/detail/2/9271703.html
BL17,國父紀念館捷運站,台北市松山區八德路四段72巷,套房,1,18600,12.6,2F/7F,無,//rent.591.com.tw/home/house/detail/2/9385237.html
BL20,後山埤捷運站,台北市南港區忠孝東路六段,套房,1,22000,10.69,7F/14F,無,//rent.591.com.tw/home/house/detail/2/9433003.html
G15,松江南京捷運站,台北市中山區新生北路一段,套房,1,16600,13.48,4F/12F,無,//rent.591.com.tw/home/house/detail/2/9370765.html
G19,松山捷運站,台北市松山區八德路四段,套房,1,32600,19.06,7F/13F,無,//rent.591.com.tw/home/house/detail/2/9430286.html
BL16,忠孝敦化捷運站,台北市大安區復興南路一段79巷,套房,1,18400,7.92,14F/16F,無,//rent.591.com.tw/home/house/detail/2/8810885.html
BL14,忠孝新生捷運站,台北市中山區長安東路一段56巷,套房,1,30800,21.72,3F/5F,無,//rent.591.com.tw/home/house/detail/2/9433355.html
BR11,南京復興捷運站,台北市中山區八德路二段,套房,1,18000,12.5,3F/12F,無,//rent.591.com.tw/home/house/detail/2/9439462.html
G15,松江南京捷運站,台北市中山區長春路,套房,1,16800,14.05,11F/12F,無,//rent.591.com.tw/home/house/detail/2/9448668.html
G19,松山捷運站,台北市松山區八德路四段,套房,1,42900,27.18,13F/13F,無,//rent.591.com.tw/home/house/detail/2/9386220.html
R12,雙連捷運站,台北市中山區新生北路二段,套房,1,22000,17.27,7F/12F,無,//rent.591.com.tw/home/house/detail/2/9455132.html
R02,象山捷運站,台北市信義區信義路五段,套房,1,25400,15.17,11F/12F,無,//rent.591.com.tw/home/house/detail/2/9424880.html
O10,中山國小捷運站,台北市中山區雙城街3巷,套房,1,16000,12.34,8F/15F,無,//rent.591.com.tw/home/house/detail/2/9440985.html
R10,台北車站捷運站,台北市大同區寧夏路,套房,1,13800,14.21,8F/11F,無,//rent.591.com.tw/home/house/detail/2/9385622.html
R22A,新北投捷運站,台北市北投區新民路245巷,套房,1,9300,8.59,7F/10F,無,//rent.591.com.tw/home/house/detail/2/9383582.html
R22A,新北投捷運站,台北市北投區泉源路,套房,1,11600,17.41,7F/7F,無,//rent.591.com.tw/home/house/detail/2/9328478.html
R22A,新北投捷運站,台北市北投區中山路,套房,1,7400,9,5F/12F,無,//rent.591.com.tw/home/house/detail/2/9328507.html
R22A,新北投捷運站,台北市北投區光明路,套房,1,14500,16.93,6F/14F,無,//rent.591.com.tw/home/house/detail/2/9327807.html
BR04,萬芳醫院捷運站,台北市文山區辛亥路五段,套房,2,26400,19.72,7F/11F,無,//rent.591.com.tw/home/house/detail/2/9378425.html
G09,古亭捷運站,台北市大安區和平東路一段50巷,套房,1,26100,12.21,2F/7F,無,//rent.591.com.tw/home/house/detail/2/9233097.html
R22A,新北投捷運站,台北市北投區中和街20巷,套房,1,19900,19.91,7F/13F,無,//rent.591.com.tw/home/house/detail/2/9369292.html
O10,中山國小捷運站,台北市中山區林森北路416巷,套房,1,16400,13.51,2F/11F,無,//rent.591.com.tw/home/house/detail/2/9417972.html
BR12,中山國中捷運站,台北市中山區錦州街,套房,1,10800,9,7F/11F,無,//rent.591.com.tw/home/house/detail/2/9416309.html
R22,北投捷運站,台北市北投區溫泉路37巷28號,套房,1,14300,17.05,12F/13F,無,//rent.591.com.tw/home/house/detail/2/9378281.html
BR18,文德捷運站,台北市內湖區文德路210巷,套房,1,23900,17.09,11F/12F,無,//rent.591.com.tw/home/house/detail/2/9404739.html
O10,中山國小捷運站,台北市中山區新生北路三段,套房,1,20300,15.65,10F/11F,無,//rent.591.com.tw/home/house/detail/2/9332575.html
BL11,西門捷運站,台北市萬華區漢中街,套房,1,15400,12.81,4F/9F,無,//rent.591.com.tw/home/house/detail/2/9386034.html
R02,象山捷運站,台北市信義區信義路五段,套房,1,38000,20.37,19F/19F,無,//rent.591.com.tw/home/house/detail/2/9416264.html
BL11,西門捷運站,台北市萬華區中華路一段114巷,套房,1,24200,15.6,3F/5F,無,//rent.591.com.tw/home/house/detail/2/9074009.html
BR16,西湖捷運站,台北市中山區基湖路151巷21號,套房,1,30000,21.41,3F/5F,無,//rent.591.com.tw/home/house/detail/2/9383332.html
R11,中山捷運站,台北市中山區林森北路,套房,1,17900,10.02,5F/15F,無,//rent.591.com.tw/home/house/detail/2/9381219.html
R10,台北車站捷運站,台北市中正區開封街一段48號,套房,1,22400,15.47,5F/14F,無,//rent.591.com.tw/home/house/detail/2/9454902.html
G19,松山捷運站,台北市南港區八德路四段,套房,1,18600,13.59,5F/16F,無,//rent.591.com.tw/home/house/detail/2/9354237.html
BL10,龍山寺捷運站,台北市萬華區康定路,套房,1,18600,13.01,11F/26F,無,//rent.591.com.tw/home/house/detail/2/9403198.html
G19,松山捷運站,台北市信義區松隆路,套房,1,23500,11.46,4F/10F,無,//rent.591.com.tw/home/house/detail/2/9445487.html
BR11,南京復興捷運站,台北市中山區南京東路三段194巷,套房,1,22000,12.61,2F/5F,無,//rent.591.com.tw/home/house/detail/2/9354256.html
O10,中山國小捷運站,台北市中山區林森北路,套房,1,17500,12.98,14F/14F,無,//rent.591.com.tw/home/house/detail/2/9388199.html
R11,中山捷運站,台北市中山區中山北路一段83巷,套房,1,28500,19.33,5F/15F,無,//rent.591.com.tw/home/house/detail/2/9364175.html
BL18,市政府捷運站,台北市信義區永吉路120巷,套房,1,41900,20.41,5F/8F,無,//rent.591.com.tw/home/house/detail/2/9383264.html
O10,中山國小捷運站,台北市中山區林森北路,套房,1,16500,24.24,2F/10F,無,//rent.591.com.tw/home/house/detail/2/9277950.html
BR16,西湖捷運站,台北市中山區基湖路151巷21號,套房,1,24400,13.33,3F/5F,無,//rent.591.com.tw/home/house/detail/2/9251706.html
BL18,市政府捷運站,台北市信義區永吉路120巷,套房,1,18400,7.98,1F/6F,無,//rent.591.com.tw/home/house/detail/2/9426830.html
BR11,南京復興捷運站,台北市中山區長安東路二段,套房,1,65000,44.26,5F/14F,無,//rent.591.com.tw/home/house/detail/2/9364153.html
O10,中山國小捷運站,台北市中山區林森北路,套房,1,24200,20.24,5F/14F,無,//rent.591.com.tw/home/house/detail/2/9392660.html
O12,大橋頭捷運站,台北市大同區歸綏街160巷1號,套房,1,16500,13.42,10F/13F,無,//rent.591.com.tw/home/house/detail/2/9434574.html
BR10,忠孝復興捷運站,台北市大安區忠孝東路三段,套房,1,15800,9,10F/12F,無,//rent.591.com.tw/home/house/detail/2/9421832.html
BL10,龍山寺捷運站,台北市萬華區西昌街,套房,1,5000,5,4F/7F,無,//rent.591.com.tw/home/house/detail/2/9405035.html
R11,中山捷運站,台北市大同區寧夏路,套房,1,14900,11.85,12F/14F,無,//rent.591.com.tw/home/house/detail/2/9365543.html
R13,民權西路捷運站,台北市中山區中山北路二段128巷,套房,1,16000,11.46,5F/8F,無,//rent.591.com.tw/home/house/detail/2/9415336.html
R02,象山捷運站,台北市信義區信義路五段91巷,套房,1,27900,9.96,6F/7F,無,//rent.591.com.tw/home/house/detail/2/9206533.html
O09,行天宮捷運站,台北市中山區民生東路二段,套房,1,17300,14.1,5F/7F,無,//rent.591.com.tw/home/house/detail/2/9364190.html
O10,中山國小捷運站,台北市中山區農安街,套房,1,22300,16.09,11F/14F,無,//rent.591.com.tw/home/house/detail/2/9269189.html
O10,中山國小捷運站,台北市中山區林森北路,套房,1,25200,17.54,9F/14F,無,//rent.591.com.tw/home/house/detail/2/9398005.html
R13,民權西路捷運站,台北市中山區農安街,套房,1,21400,15.91,4F/14F,無,//rent.591.com.tw/home/house/detail/2/9339887.html
G10,中正紀念堂捷運站,台北市中正區仁愛路二段20巷,套房,2,44400,23.45,1F/5F,無,//rent.591.com.tw/home/house/detail/2/9325824.html
G15,松江南京捷運站,台北市中山區長春路,套房,5,44000,28.54,3F/4F,無,//rent.591.com.tw/home/house/detail/2/9394136.html
BL11,西門捷運站,台北市萬華區西寧南路,套房,1,14500,12.62,5F/10F,無,//rent.591.com.tw/home/house/detail/2/9281861.html
R11,中山捷運站,台北市大同區寧夏路,套房,1,12900,11.62,8F/11F,無,//rent.591.com.tw/home/house/detail/2/9361816.html
BR01,動物園捷運站,台北市文山區萬壽路,套房,1,15800,18.6,3F/5F,無,//rent.591.com.tw/home/house/detail/2/9372040.html
R03,台北101/世貿捷運站,台北市信義區松勤街,套房,1,40600,14.65,8F/19F,無,//rent.591.com.tw/home/house/detail/2/9276244.html
R06,大安森林公園捷運站,台北市大安區信義路三段,套房,1,38700,18.96,3F/14F,無,//rent.591.com.tw/home/house/detail/2/9400297.html
G11,小南門捷運站,台北市中正區中華路二段409巷,套房,1,14700,8.75,1F/3F,無,//rent.591.com.tw/home/house/detail/2/9348838.html
BL11,西門捷運站,台北市萬華區漢口街二段,套房,1,12400,7.78,9F/11F,無,//rent.591.com.tw/home/house/detail/2/9312881.html
O10,中山國小捷運站,台北市中山區新生北路三段,套房,1,14900,11.12,5F/14F,無,//rent.591.com.tw/home/house/detail/2/9424479.html
BL19,永春捷運站,台北市信義區忠孝東路五段,套房,1,32200,12.27,9F/11F,無,//rent.591.com.tw/home/house/detail/2/9363978.html
BL11,西門捷運站,台北市萬華區昆明街,套房,1,18600,15.07,6F/8F,無,//rent.591.com.tw/home/house/detail/2/9371473.html
O09,行天宮捷運站,台北市中山區中原街,套房,1,12300,9.21,6F/7F,無,//rent.591.com.tw/home/house/detail/2/9266182.html
R13,民權西路捷運站,台北市中山區中山北路二段,套房,1,31500,19.14,5F/14F,無,//rent.591.com.tw/home/house/detail/2/9263678.html
BL11,西門捷運站,台北市萬華區環河南路一段71號,套房,1,6300,5.72,2F/12F,無,//rent.591.com.tw/home/house/detail/2/9371922.html
G18,南京三民捷運站,台北市松山區南京東路五段239號,套房,1,26600,13.37,16F/18F,無,//rent.591.com.tw/home/house/detail/2/9365568.html
BR04,萬芳醫院捷運站,台北市文山區興隆路三段137號,套房,1,13400,9.19,5F/10F,無,//rent.591.com.tw/home/house/detail/2/9300469.html
BR04,萬芳醫院捷運站,台北市文山區興隆路三段,套房,1,13400,9.19,5F/10F,無,//rent.591.com.tw/home/house/detail/2/9316056.html
R11,中山捷運站,台北市中山區林森北路,套房,1,15800,9.02,13F/15F,無,//rent.591.com.tw/home/house/detail/2/9411753.html
R12,雙連捷運站,台北市中山區林森北路,套房,1,39500,25.8,10F/18F,無,//rent.591.com.tw/home/house/detail/2/9418126.html
O10,中山國小捷運站,台北市中山區新生北路三段,套房,1,9900,8.3,9F/14F,無,//rent.591.com.tw/home/house/detail/2/9313628.html
G15,松江南京捷運站,台北市中山區南京東路二段108號,套房,1,28500,15.85,5F/18F,無,//rent.591.com.tw/home/house/detail/2/9280834.html
G07,公館捷運站,台北市中正區羅斯福路四段68號,套房,1,27300,15,6F/15F,無,//rent.591.com.tw/home/house/detail/2/9421625.html
O10,中山國小捷運站,台北市中山區新生北路三段,套房,1,14700,11.08,9F/14F,無,//rent.591.com.tw/home/house/detail/2/9406725.html
G15,松江南京捷運站,台北市中山區松江路25巷,套房,1,27600,14.11,7F/11F,無,//rent.591.com.tw/home/house/detail/2/9348605.html
BL19,永春捷運站,台北市信義區忠孝東路五段,套房,1,32100,13.24,5F/11F,無,//rent.591.com.tw/home/house/detail/2/9363843.html
BL18,市政府捷運站,台北市信義區基隆路一段,套房,2,42600,16.28,3F/13F,無,//rent.591.com.tw/home/house/detail/2/9380684.html
BL19,永春捷運站,台北市信義區忠孝東路五段,套房,1,42100,15.04,11F/11F,無,//rent.591.com.tw/home/house/detail/2/9380697.html
O10,中山國小捷運站,台北市中山區新生北路二段133巷18號,套房,1,11500,9.48,2F/6F,無,//rent.591.com.tw/home/house/detail/2/9192636.html
O10,中山國小捷運站,台北市中山區林森北路,套房,1,9500,9.78,8F/12F,無,//rent.591.com.tw/home/house/detail/2/9361560.html
R14,圓山捷運站,台北市中山區農安街,套房,1,27600,23.44,6F/14F,無,//rent.591.com.tw/home/house/detail/2/9174665.html
G15,松江南京捷運站,台北市中山區長安東路二段,套房,1,20300,12.65,8F/13F,無,//rent.591.com.tw/home/house/detail/2/9365165.html
R13,民權西路捷運站,台北市中山區中山北路二段128巷,套房,1,16500,11.46,5F/8F,無,//rent.591.com.tw/home/house/detail/2/9365171.html
G15,松江南京捷運站,台北市中山區松江路25巷5號,套房,1,27600,14.11,7F/11F,無,//rent.591.com.tw/home/house/detail/2/9414373.html
G13,北門捷運站,台北市萬華區開封街二段,套房,1,28000,20.74,2F/14F,無,//rent.591.com.tw/home/house/detail/2/9324534.html
O10,中山國小捷運站,台北市中山區錦州街,套房,1,10600,11.45,8F/13F,無,//rent.591.com.tw/home/house/detail/2/9368431.html
R23,復興崗捷運站,台北市北投區稻香路,套房,1,13000,14.79,2F/2F,無,//rent.591.com.tw/home/house/detail/2/9230792.html
R22A,新北投捷運站,台北市北投區新民路,套房,1,31300,21.06,1F/5F,無,//rent.591.com.tw/home/house/detail/2/9241934.html
R22A,新北投捷運站,台北市北投區光明路,套房,1,32200,34.36,5F/24F,無,//rent.591.com.tw/home/house/detail/2/9302651.html
R22A,新北投捷運站,台北市北投區溫泉路71號,套房,1,6900,8.04,6F/7F,無,//rent.591.com.tw/home/house/detail/2/9329752.html
G08,台電大樓捷運站,台北市大安區師大路68巷,套房,1,16500,8.35,2F/6F,無,//rent.591.com.tw/home/house/detail/2/9304921.html
BR10,忠孝復興捷運站,台北市大安區復興南路一段135巷,套房,7,100400,45.61,12F/12F,無,//rent.591.com.tw/home/house/detail/2/9331265.html
O10,中山國小捷運站,台北市松山區民生東路四段,套房,4,63000,38.25,3F/4F,無,//rent.591.com.tw/home/house/detail/2/9449460.html
O10,中山國小捷運站,台北市中山區林森北路,套房,1,16100,12.44,10F/12F,無,//rent.591.com.tw/home/house/detail/2/9330632.html
BL17,國父紀念館捷運站,台北市大安區市民大道四段,套房,1,25900,8,7F/10F,無,//rent.591.com.tw/home/house/detail/2/9348132.html
R03,台北101/世貿捷運站,台北市大安區光復南路692巷,套房,6,48100,35.6,4F/5F,無,//rent.591.com.tw/home/house/detail/2/9279389.html
BR11,南京復興捷運站,台北市松山區敦化北路4巷,套房,1,18400,9.23,4F/6F,無,//rent.591.com.tw/home/house/detail/2/9271755.html
G15,松江南京捷運站,台北市中山區新生北路一段,套房,1,15600,7.72,2F/9F,無,//rent.591.com.tw/home/house/detail/2/9200887.html
BL11,西門捷運站,台北市萬華區西寧南路,套房,1,16700,10.33,4F/13F,無,//rent.591.com.tw/home/house/detail/2/9300802.html
BR12,中山國中捷運站,台北市松山區復興北路427巷,套房,1,21400,9.96,9F/11F,無,//rent.591.com.tw/home/house/detail/2/9326319.html
BL21,昆陽捷運站,台北市南港區東新街180巷,套房,2,16500,15.33,B1/12F,無,//rent.591.com.tw/home/house/detail/2/9348346.html
R02,象山捷運站,台北市信義區信義路五段,套房,1,23100,13.09,9F/19F,無,//rent.591.com.tw/home/house/detail/2/9263219.html
BL18,市政府捷運站,台北市信義區永吉路120巷,套房,1,35400,17,4F/6F,無,//rent.591.com.tw/home/house/detail/2/9315996.html
BR11,南京復興捷運站,台北市松山區敦化北路4巷37號,套房,1,23100,8.94,2F/6F,無,//rent.591.com.tw/home/house/detail/2/9299500.html
BR23,南港軟體園區捷運站,台北市南港區松河街,套房,1,22100,15.95,5F/7F,無,//rent.591.com.tw/home/house/detail/2/9231899.html
G19,松山捷運站,台北市松山區八德路四段,套房,1,31300,15.27,3F/13F,無,//rent.591.com.tw/home/house/detail/2/9309917.html
O10,中山國小捷運站,台北市中山區新生北路二段66號,套房,1,10000,8.56,8F/12F,無,//rent.591.com.tw/home/house/detail/2/9301987.html
G08,台電大樓捷運站,台北市大安區羅斯福路三段,套房,1,40800,19.36,10F/16F,無,//rent.591.com.tw/home/house/detail/2/9191500.html
G09,古亭捷運站,台北市大安區羅斯福路二段,套房,1,27700,14.54,25F/26F,無,//rent.591.com.tw/home/house/detail/2/9183013.html
O10,中山國小捷運站,台北市中山區德惠街34號,套房,1,10000,7.7,5F/11F,無,//rent.591.com.tw/home/house/detail/2/9272669.html
R11,中山捷運站,台北市大同區南京西路,套房,1,7400,6.95,5F/11F,無,//rent.591.com.tw/home/house/detail/2/9267113.html
BL10,龍山寺捷運站,台北市萬華區康定路,套房,1,25000,15.77,26F/26F,無,//rent.591.com.tw/home/house/detail/2/9217607.html
R22A,新北投捷運站,台北市北投區新民路,套房,2,14300,13.77,5F/10F,無,//rent.591.com.tw/home/house/detail/2/9291055.html
R22A,新北投捷運站,台北市北投區泉源路49號,套房,1,10600,17.41,6F/7F,無,//rent.591.com.tw/home/house/detail/2/9290620.html
O10,中山國小捷運站,台北市中山區新生北路三段,套房,1,11600,10.47,2F/10F,無,//rent.591.com.tw/home/house/detail/2/9205185.html
BR20,大湖公園捷運站,台北市內湖區大湖山莊街219巷,套房,1,15600,12.38,2F/6F,無,//rent.591.com.tw/home/house/detail/2/9326799.html
R13,民權西路捷運站,台北市中山區民權西路9巷,套房,1,29400,17.6,4F/14F,無,//rent.591.com.tw/home/house/detail/2/9231298.html
BL21,昆陽捷運站,台北市南港區南港路三段190巷,套房,3,25700,22.78,2F/4F,無,//rent.591.com.tw/home/house/detail/2/9276443.html
